Img_Name,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10
imageee4228,0.0,2168.1904,2349.883,3191.5793,0.0,2346.2778,0.0,2263.5007,2273.311,2206.0647
imageee2046,0.0,2159.2888,2328.7703,3105.2336,0.0,2278.607,0.0,2358.517,2253.819,2198.7852
imageee2057,0.0,3168.6982,3389.1006,4594.863,0.0,3360.7334,0.0,3315.229,3289.1355,3215.9966
imageee1003,0.0,2591.4407,2794.0334,3764.2773,0.0,2762.091,0.0,2766.459,2701.234,2624.977
imageee3384,0.0,2492.3801,2653.917,3623.479,0.0,2646.3271,0.0,2657.2537,2583.8765,2531.9656
imageee2395,0.0,1557.9866,1689.6672,2280.8955,0.0,1661.6787,0.0,1631.9166,1625.3964,1581.1807
imageee1326,0.0,2471.2888,2674.5266,3652.197,0.0,2652.7761,0.0,2601.9595,2599.0798,2518.1501
imageee4102,0.0,3024.5833,3261.3916,4455.9463,0.0,3255.4897,0.0,3178.6816,3183.0613,3072.0112
imageee688,0.0,2635.4307,2861.0068,3908.8657,0.0,2855.2966,0.0,2621.411,2754.7734,2692.9446
imageee1562,0.0,3034.2822,3272.6946,4453.9507,0.0,3267.696,0.0,3212.4614,3191.6006,3111.717
imageee3779,0.0,3214.6963,3454.6377,4683.0703,0.0,3434.0664,0.0,3358.2837,3343.406,3241.7188
imageee1116,0.0,2490.484,2676.3633,3647.9841,0.0,2678.0234,0.0,2588.9143,2591.7295,2528.1567
imageee370,0.0,3650.9827,3932.9075,5391.6343,0.0,3917.4324,0.0,3830.6926,3820.8767,3718.8755
imageee1239,0.0,3147.552,3379.739,4612.7275,0.0,3371.7578,0.0,3322.1123,3302.4373,3207.5198
imageee709,0.0,2950.1013,3134.1973,4311.871,0.0,3172.8708,0.0,3046.1863,3084.4734,2976.2124
imageee4158,0.0,2222.404,2394.8784,3235.5212,0.0,2340.3882,0.0,2296.1108,2329.4128,2265.1375
imageee1743,0.0,3247.2886,3502.6187,4789.278,0.0,3504.0007,0.0,3376.0596,3414.3147,3297.8901
imageee1483,0.0,1350.5427,1444.6622,1940.5776,0.0,1443.5481,0.0,1398.5515,1399.139,1349.7412
imageee3144,0.0,3027.0273,3262.1506,4436.6274,0.0,3227.7073,0.0,3142.0095,3205.4573,3107.2559
imageee4669,0.0,2025.3735,2143.7263,2898.5217,0.0,2135.2524,0.0,2269.6619,2089.2102,2028.6843
imageee2432,0.0,2763.952,2951.8538,4028.9114,0.0,2945.3613,0.0,2960.3696,2898.4275,2823.2573
imageee4266,0.0,3241.0205,3489.9797,4768.8306,0.0,3490.7324,0.0,3415.8794,3398.8567,3308.1619
imageee1243,0.0,1477.7029,1586.0743,2144.8342,0.0,1567.8818,0.0,1494.3203,1547.4152,1509.3416
imageee842,0.0,3134.9556,3379.749,4624.9517,0.0,3386.8997,0.0,3243.422,3306.163,3211.327
imageee4522,0.0,1850.0048,1954.2133,2707.5493,0.0,2009.6252,0.0,1941.5092,1934.3618,1899.2153
imageee2540,0.0,2099.616,2265.8594,3074.5889,0.0,2274.0925,0.0,2178.8164,2210.5278,2138.3079
imageee3244,0.0,3692.6174,3977.5984,5417.783,0.0,3932.3135,0.0,3907.4414,3901.6396,3777.421
imageee342,0.0,3323.1274,3588.062,4869.646,0.0,3570.6243,0.0,3463.2852,3471.9385,3396.9697
imageee1627,0.0,2020.135,2124.5867,2848.9727,0.0,2081.3743,0.0,2115.5498,2088.495,2061.055
imageee2575,0.0,2539.618,2717.1655,3709.7844,0.0,2700.6067,0.0,2604.5767,2648.1018,2574.9768
imageee45,0.0,2852.0554,3064.315,4187.5615,0.0,3059.6528,0.0,3018.4238,2999.998,2916.5469
imageee3294,0.0,2440.566,2587.1692,3559.358,0.0,2638.3047,0.0,2579.9268,2569.9421,2464.2869
imageee2253,0.0,2123.123,2285.9993,3100.9136,0.0,2262.406,0.0,2174.34,2220.9907,2149.7134
imageee465,0.0,2210.4175,2330.8025,3204.605,0.0,2328.4634,0.0,2207.7788,2278.5366,2251.581
imageee4952,0.0,2982.2495,3237.8757,4388.3774,0.0,3228.6367,0.0,3065.9048,3114.1125,3024.6282
imageee1586,0.0,2120.5525,2300.493,3106.066,0.0,2267.7222,0.0,2217.1584,2214.908,2159.2156
imageee4021,0.0,2858.6975,3103.5825,4185.2334,0.0,3090.8096,0.0,2976.2422,2962.138,2884.6292
imageee1794,0.0,1647.1542,1779.2457,2416.5576,0.0,1776.4028,0.0,1683.3091,1703.4293,1670.6249
imageee2243,0.0,3069.1697,3303.6104,4498.045,0.0,3289.6833,0.0,3253.5193,3210.5608,3123.8137
imageee638,0.0,3108.0596,3328.9885,4561.105,0.0,3347.4531,0.0,3234.2012,3242.0544,3135.4856
imageee592,0.0,3160.1619,3427.0776,4661.708,0.0,3412.131,0.0,3319.5073,3314.2637,3223.2808
imageee521,0.0,2722.976,2910.6863,3977.2266,0.0,2891.742,0.0,2875.1152,2853.2878,2786.054
imageee684,0.0,2749.5728,2969.3135,4057.389,0.0,2973.2563,0.0,2887.3127,2892.848,2826.299
imageee3111,0.0,2989.4592,3214.3079,4370.6147,0.0,3218.1917,0.0,3133.7021,3122.62,3045.4265
imageee133,0.0,2697.516,2901.1252,3915.1533,0.0,2874.8235,0.0,2814.572,2811.7646,2761.469
imageee833,0.0,2262.8425,2434.8228,3276.4167,0.0,2418.975,0.0,2477.6956,2346.3955,2302.936
imageee3183,0.0,2108.668,2273.5723,3100.1248,0.0,2267.2014,0.0,2128.7239,2203.6526,2146.2285
imageee3064,0.0,3041.9849,3274.4795,4454.473,0.0,3265.0422,0.0,3172.3933,3174.1162,3098.9265
imageee3299,0.0,2807.0903,3018.7256,4097.697,0.0,3003.5696,0.0,2941.0122,2957.7227,2852.036
imageee3370,0.0,2891.0542,3103.6016,4205.9775,0.0,3064.946,0.0,2926.0989,3013.8894,2931.0808
imageee1571,0.0,2156.2239,2314.5864,3169.7969,0.0,2306.9253,0.0,2262.7249,2255.6448,2205.469
imageee983,0.0,2138.031,2288.6106,3115.0715,0.0,2282.8323,0.0,2283.7656,2232.6848,2176.814
imageee2639,0.0,3172.9893,3423.2537,4648.0947,0.0,3414.0732,0.0,3334.205,3303.5254,3222.674
imageee4512,0.0,2710.108,2896.6213,3959.728,0.0,2864.8625,0.0,2752.2854,2829.3806,2781.6035
imageee1880,0.0,2735.086,2954.129,4012.3853,0.0,2935.6223,0.0,2799.1353,2846.7397,2769.6296
imageee4469,0.0,2945.361,3201.8523,4361.33,0.0,3205.6384,0.0,3024.67,3091.0234,2985.1582
imageee506,0.0,2906.6033,3123.6626,4306.1006,0.0,3146.5881,0.0,2927.723,3029.851,2974.607
imageee1754,0.0,2661.022,2886.0042,3923.4907,0.0,2902.9712,0.0,2699.1335,2764.479,2706.643
imageee1608,0.0,3293.304,3517.12,4788.435,0.0,3485.5935,0.0,3464.5083,3432.399,3342.5103
imageee715,0.0,3052.674,3301.8564,4512.166,0.0,3329.0986,0.0,3085.799,3177.2034,3094.9421
imageee673,0.0,2598.4133,2804.23,3812.776,0.0,2771.839,0.0,2710.011,2727.1367,2646.2456
imageee4935,0.0,2078.6584,2224.1958,3075.5186,0.0,2251.442,0.0,2193.6826,2193.4775,2124.7275
imageee926,0.0,2959.4797,3199.7324,4381.7495,0.0,3197.8171,0.0,2982.8057,3082.3728,3006.099
imageee2497,0.0,1498.4448,1633.8906,2209.6213,0.0,1618.7572,0.0,1579.0225,1590.7694,1556.9294
imageee3725,0.0,1633.3954,1761.3315,2395.1702,0.0,1726.626,0.0,1652.0546,1716.5817,1655.0758
imageee946,0.0,3074.0479,3316.7097,4521.6426,0.0,3320.0095,0.0,3175.4412,3216.671,3142.0322
imageee1984,0.0,2439.1265,2649.7705,3605.115,0.0,2643.3755,0.0,2608.3828,2579.708,2500.1987
imageee2181,0.0,3652.331,3915.1594,5353.173,0.0,3917.6626,0.0,3787.5928,3857.8213,3733.4827
imageee884,0.0,3292.3816,3560.355,4850.77,0.0,3558.3374,0.0,3426.8386,3463.9219,3344.9539
imageee1460,0.0,3086.2112,3352.0981,4523.993,0.0,3315.8193,0.0,3194.661,3222.1748,3143.848
imageee4712,0.0,2779.0898,3013.791,4025.808,0.0,2937.608,0.0,2928.438,2886.831,2834.7637
imageee4349,0.0,2412.2683,2583.597,3515.3542,0.0,2576.1897,0.0,2581.0247,2526.7708,2477.6726
imageee1234,0.0,2388.5134,2562.3022,3492.027,0.0,2546.6965,0.0,2479.6526,2484.5037,2435.497
imageee2374,0.0,1966.2247,2132.104,2901.814,0.0,2127.095,0.0,2074.7754,2065.046,2013.5482
imageee1378,0.0,2230.371,2391.7988,3264.322,0.0,2400.229,0.0,2323.1804,2334.6243,2262.6072
imageee905,0.0,3704.2478,3978.8904,5430.706,0.0,3998.2578,0.0,3778.1064,3840.4868,3752.324
imageee4962,0.0,2961.671,3206.12,4352.645,0.0,3202.7947,0.0,3079.8691,3103.2695,3018.4243
imageee1290,0.0,1844.9043,2016.1813,2703.9253,0.0,1976.0066,0.0,1905.2866,1926.1168,1887.556
imageee500,0.0,2406.35,2563.1792,3529.8862,0.0,2557.6274,0.0,2473.0613,2514.7212,2432.6929
imageee3807,0.0,2864.9294,3017.187,4132.0103,0.0,3018.9253,0.0,3096.7285,2969.7134,2914.699
imageee1825,0.0,2220.0125,2425.021,3249.4788,0.0,2394.0718,0.0,2317.1875,2301.3625,2265.5479
imageee3726,0.0,2104.8616,2297.5356,3115.945,0.0,2286.9688,0.0,2164.7346,2208.4026,2143.0442
imageee627,0.0,3281.8726,3567.812,4825.0073,0.0,3546.617,0.0,3407.9756,3419.881,3334.8298
imageee4348,0.0,2389.1711,2567.4358,3497.709,0.0,2567.8398,0.0,2476.1719,2509.6414,2423.6
imageee1913,0.0,3443.5256,3734.1794,5054.8696,0.0,3733.783,0.0,3627.93,3613.4434,3502.0393
imageee973,0.0,2508.5933,2710.4634,3674.778,0.0,2696.111,0.0,2646.1216,2612.0166,2548.8967
imageee1843,0.0,2324.57,2517.6313,3422.3132,0.0,2497.3604,0.0,2364.0366,2428.2488,2363.7778
imageee2115,0.0,3185.313,3435.2793,4676.6157,0.0,3440.217,0.0,3335.1453,3323.673,3238.3035
imageee293,0.0,2967.1462,3227.6123,4381.0044,0.0,3199.4995,0.0,3073.2646,3119.5168,3007.7742
imageee127,0.0,2523.7002,2707.4265,3704.1382,0.0,2726.8398,0.0,2638.9185,2653.8086,2573.6804
imageee1850,0.0,2042.6803,2180.6575,2971.9438,0.0,2140.2727,0.0,2211.9722,2113.6147,2044.3733
imageee4726,0.0,2553.2485,2741.3037,3774.711,0.0,2762.5364,0.0,2596.404,2693.0144,2614.1414
imageee1344,0.0,3061.1946,3291.1106,4442.113,0.0,3278.8057,0.0,3335.5479,3196.2341,3107.524
imageee457,0.0,3038.4663,3244.5374,4447.8286,0.0,3233.4124,0.0,3160.2104,3176.4336,3092.8733
imageee3964,0.0,1840.2504,1981.5807,2716.2627,0.0,1987.5802,0.0,1892.7885,1942.5735,1869.1686
imageee387,0.0,3074.0989,3308.6792,4515.4883,0.0,3308.2622,0.0,3126.4263,3207.756,3124.7712
imageee2933,0.0,2731.8997,3006.1714,4003.2615,0.0,2941.502,0.0,2868.467,2853.2556,2769.2656
imageee1052,0.0,3185.3416,3398.9543,4632.5356,0.0,3375.7754,0.0,3342.347,3316.23,3239.7544
imageee555,0.0,2833.6436,3023.2083,4157.1846,0.0,3072.0642,0.0,3022.0137,2967.977,2877.9812
imageee3674,0.0,2560.15,2739.7336,3736.0872,0.0,2701.5664,0.0,2697.919,2713.085,2634.215
imageee3689,0.0,2509.8523,2705.981,3692.1177,0.0,2707.8608,0.0,2553.8423,2612.7305,2539.4434
imageee1104,0.0,3076.1997,3300.8145,4489.6763,0.0,3288.358,0.0,3243.5222,3196.388,3134.3867
imageee2751,0.0,2798.7615,2978.2036,4022.5815,0.0,2976.2053,0.0,2981.3582,2882.4954,2840.4714
imageee1500,0.0,2152.4165,2335.3923,3178.1863,0.0,2321.245,0.0,2215.3767,2263.0513,2189.0325
imageee3690,0.0,3105.9995,3339.5278,4561.0815,0.0,3339.9683,0.0,3249.784,3251.452,3165.469
imageee1401,0.0,1966.3363,2112.1746,2833.9258,0.0,2102.5913,0.0,2154.4155,2054.0593,2008.3174
imageee4942,0.0,3040.0,3279.727,4450.0186,0.0,3260.3557,0.0,3171.228,3173.6738,3081.7388
imageee403,0.0,2479.0771,2649.4937,3623.9338,0.0,2638.8335,0.0,2573.7432,2570.1355,2537.191
imageee1927,0.0,3141.7847,3378.8914,4623.101,0.0,3423.186,0.0,3292.8958,3284.3179,3191.1907
imageee2504,0.0,3646.2778,3938.8828,5353.2847,0.0,3915.2786,0.0,3749.761,3812.4126,3708.0935
imageee2962,0.0,3035.9387,3270.4211,4470.8633,0.0,3253.4058,0.0,3068.4873,3183.1506,3084.8137
imageee4774,0.0,3170.198,3407.7083,4628.844,0.0,3395.267,0.0,3389.2437,3325.0684,3232.374
imageee4533,0.0,2173.255,2334.058,3196.3198,0.0,2330.5825,0.0,2263.8604,2279.905,2206.8083
imageee2331,0.0,1867.3429,2000.4022,2710.6914,0.0,2003.1321,0.0,2018.75,1947.3016,1889.8263
imageee2869,0.0,2134.579,2325.9302,3162.5596,0.0,2322.739,0.0,2145.9011,2255.2886,2195.705
imageee4590,0.0,2878.2366,3087.883,4209.5146,0.0,3082.655,0.0,3030.099,3012.2456,2931.4014
imageee532,0.0,3347.208,3619.1782,4857.165,0.0,3571.9958,0.0,3595.4504,3492.6777,3417.3962
imageee4727,0.0,2121.8027,2294.334,3099.7283,0.0,2305.8613,0.0,2275.3965,2204.946,2138.633
imageee1120,0.0,2887.7236,3094.6707,4235.5,0.0,3090.9592,0.0,2996.1787,3021.3086,2941.222
imageee3336,0.0,2696.2944,2924.8884,3974.2202,0.0,2930.999,0.0,2837.1228,2826.313,2734.7954
imageee166,0.0,2400.45,2561.1992,3504.5159,0.0,2584.8071,0.0,2490.7268,2504.5762,2425.1355
imageee3008,0.0,2810.4204,2960.4788,4117.2075,0.0,3032.7026,0.0,2974.6643,2932.712,2850.4316
imageee2484,0.0,2664.2925,2875.3687,3930.7927,0.0,2869.5498,0.0,2810.176,2781.3362,2718.8801
imageee841,0.0,3095.7566,3314.5125,4496.746,0.0,3326.6846,0.0,3263.5215,3217.5798,3124.181
imageee4236,0.0,2580.6833,2789.444,3807.8872,0.0,2795.862,0.0,2662.0276,2696.3694,2615.488
imageee2465,0.0,3124.347,3381.5513,4581.907,0.0,3334.498,0.0,3202.1548,3269.2876,3177.6123
imageee4020,0.0,2348.6323,2530.8606,3426.673,0.0,2472.4963,0.0,2486.6267,2442.2778,2382.0938
imageee4800,0.0,2406.4377,2596.4607,3590.0884,0.0,2662.353,0.0,2519.9973,2529.3599,2457.0488
imageee4699,0.0,1208.1455,1301.4987,1779.2119,0.0,1275.3271,0.0,1275.1937,1266.2933,1242.7535
imageee321,0.0,2525.2708,2703.4634,3686.0938,0.0,2680.0945,0.0,2627.6118,2626.7542,2563.715
imageee2798,0.0,2548.4473,2727.4802,3702.6616,0.0,2725.648,0.0,2722.9785,2675.4492,2597.3027
imageee4231,0.0,2853.2444,3072.2424,4184.217,0.0,3050.4993,0.0,3025.8545,2989.7795,2915.67
imageee3106,0.0,2571.2134,2774.8423,3783.1177,0.0,2750.2253,0.0,2700.2122,2697.3042,2627.4434
imageee2688,0.0,2279.3252,2434.3906,3329.603,0.0,2438.487,0.0,2327.2852,2360.5796,2312.6528
imageee4945,0.0,3421.6135,3667.4873,4984.777,0.0,3654.353,0.0,3589.9106,3576.0771,3484.6526
imageee1066,0.0,3079.7136,3329.1895,4507.788,0.0,3325.201,0.0,3265.5132,3220.146,3152.0989
imageee718,0.0,3600.4238,3859.8145,5225.4473,0.0,3855.393,0.0,3766.7341,3734.0527,3628.977
imageee4330,0.0,2739.6465,2964.3914,4051.287,0.0,2954.7302,0.0,2771.0925,2873.4807,2792.85
imageee991,0.0,2673.501,2876.302,3919.4253,0.0,2869.0598,0.0,2763.2087,2794.6584,2720.0144
imageee3421,0.0,2803.236,3002.764,4084.8525,0.0,3011.1238,0.0,2888.553,2915.4204,2850.405
imageee3211,0.0,2057.8188,2232.6995,3018.1482,0.0,2199.895,0.0,2097.3013,2160.3196,2105.8975
imageee2507,0.0,2989.2222,3223.116,4367.747,0.0,3189.9006,0.0,3003.3743,3096.6853,3025.9028
imageee534,0.0,2775.0488,3004.9573,4126.085,0.0,3005.7056,0.0,2809.707,2910.8933,2837.444
imageee1457,0.0,2673.5305,2875.9102,3916.923,0.0,2849.9187,0.0,2696.6467,2809.941,2726.1536
imageee3436,0.0,2393.4968,2521.4465,3415.6897,0.0,2520.8752,0.0,2511.1626,2446.6384,2394.543
imageee2825,0.0,2706.51,2911.037,3975.0366,0.0,2908.0967,0.0,2753.8792,2831.831,2741.3218
imageee4291,0.0,2309.3474,2498.0647,3405.483,0.0,2495.8506,0.0,2388.5112,2405.7942,2347.5344
imageee3417,0.0,2638.8499,2838.1404,3917.5205,0.0,2873.378,0.0,2767.0537,2759.964,2680.064
imageee4621,0.0,2574.4453,2810.2583,3809.0383,0.0,2812.299,0.0,2617.4246,2675.5112,2605.0693
imageee4768,0.0,2408.224,2576.9492,3517.7761,0.0,2587.688,0.0,2559.668,2525.2227,2460.484
imageee3428,0.0,3192.1394,3423.4595,4676.235,0.0,3414.6145,0.0,3311.8945,3334.995,3262.2014
imageee2384,0.0,3185.8992,3418.8394,4719.678,0.0,3456.799,0.0,3273.59,3339.6697,3237.5696
imageee3208,0.0,3021.2312,3274.2444,4400.4087,0.0,3223.5383,0.0,3167.4976,3130.798,3091.287
imageee3455,0.0,2467.2192,2656.8513,3607.9646,0.0,2620.4614,0.0,2555.7654,2586.76,2508.0916
imageee1099,0.0,3122.3418,3328.1426,4558.355,0.0,3306.959,0.0,3306.3389,3282.8247,3191.2998
imageee2642,0.0,2022.1124,2192.1907,2940.9849,0.0,2172.625,0.0,2171.299,2117.5354,2046.2578
imageee1508,0.0,2710.3445,2902.4888,3984.8542,0.0,2905.357,0.0,2843.7065,2851.163,2785.6116
imageee2888,0.0,2115.0337,2270.6396,3073.715,0.0,2258.025,0.0,2261.5095,2215.8855,2156.4336
imageee3633,0.0,3221.3164,3453.1428,4669.386,0.0,3453.789,0.0,3440.4165,3351.981,3271.8857
imageee213,0.0,2595.9563,2787.4211,3789.8762,0.0,2792.582,0.0,2832.081,2724.5535,2627.9463
imageee3651,0.0,2331.4873,2484.2402,3433.3193,0.0,2511.986,0.0,2435.9656,2458.0015,2377.889
imageee1438,0.0,2289.014,2470.8125,3373.504,0.0,2497.3347,0.0,2392.2227,2390.561,2337.031
imageee1918,0.0,3374.3298,3611.51,4902.8984,0.0,3596.387,0.0,3638.1997,3542.01,3442.6472
imageee3127,0.0,3262.2053,3516.929,4750.0215,0.0,3468.4143,0.0,3437.6736,3393.7695,3307.1167
imageee3033,0.0,1594.5377,1718.4429,2314.5354,0.0,1678.2821,0.0,1634.9017,1639.9459,1607.4647
imageee4705,0.0,2713.9368,2934.6155,3980.3215,0.0,2911.714,0.0,2825.8193,2839.474,2761.36
imageee3622,0.0,2909.4006,3130.4773,4268.27,0.0,3108.7178,0.0,3050.8584,3044.6147,2955.993
imageee2732,0.0,2519.992,2709.8174,3641.5962,0.0,2684.6753,0.0,2758.005,2620.4717,2561.8828
imageee2500,0.0,2668.374,2871.6287,3917.921,0.0,2854.0447,0.0,2821.2314,2786.244,2712.6194
imageee759,0.0,2566.94,2785.2942,3785.9417,0.0,2751.8843,0.0,2678.732,2687.4878,2610.454
imageee1637,0.0,1973.0914,2111.1614,2883.3494,0.0,2095.4158,0.0,2039.368,2065.8403,1992.4226
imageee4064,0.0,2116.2214,2265.2832,3113.088,0.0,2270.9734,0.0,2252.1123,2225.4277,2134.1118
imageee306,0.0,2414.4805,2628.4258,3540.653,0.0,2610.3792,0.0,2492.8223,2503.3123,2462.2817
imageee478,0.0,2858.7415,3032.501,4135.5127,0.0,3037.4153,0.0,2958.039,2979.998,2893.0295
imageee19,0.0,2841.275,3038.4976,4167.928,0.0,3069.292,0.0,2920.5442,2975.5571,2875.2612
imageee4529,0.0,2688.4023,2913.3936,3965.3286,0.0,2903.035,0.0,2768.5088,2813.761,2742.853
imageee2117,0.0,2402.367,2624.4954,3590.195,0.0,2635.9854,0.0,2427.354,2528.003,2444.7268
imageee4854,0.0,2289.4187,2422.6985,3310.4219,0.0,2438.3704,0.0,2393.3599,2374.3093,2312.2747
imageee4786,0.0,2547.8923,2752.3657,3733.5852,0.0,2747.173,0.0,2577.9456,2622.6436,2565.6628
imageee1603,0.0,3502.9954,3769.4495,5143.472,0.0,3753.2856,0.0,3636.1929,3657.67,3555.936
imageee3597,0.0,2411.326,2591.573,3491.9175,0.0,2564.7605,0.0,2404.3613,2445.292,2402.3574
imageee2496,0.0,2670.614,2877.734,3917.446,0.0,2863.5703,0.0,2796.1238,2793.9966,2721.0662
imageee3883,0.0,3659.3965,3930.3303,5366.8745,0.0,3904.5325,0.0,3823.2444,3826.8457,3731.6335
imageee4619,0.0,3266.1978,3513.902,4781.6006,0.0,3494.636,0.0,3383.5967,3434.9102,3336.4355
imageee4178,0.0,1641.3964,1791.8931,2368.1182,0.0,1720.59,0.0,1766.7354,1706.4711,1675.7267
imageee1455,0.0,3153.7937,3405.359,4642.4673,0.0,3408.534,0.0,3230.5122,3302.8337,3211.4229
imageee4038,0.0,3164.3877,3401.741,4625.948,0.0,3385.765,0.0,3219.7317,3296.6719,3190.0
imageee626,0.0,3422.6821,3693.303,5014.555,0.0,3645.4097,0.0,3523.2136,3567.2507,3483.9663
imageee2573,0.0,2378.9028,2593.6284,3529.2102,0.0,2598.4414,0.0,2483.901,2487.6086,2430.473
imageee2523,0.0,1974.5421,2142.23,2893.543,0.0,2121.9285,0.0,2001.779,2066.1667,2025.7856
imageee3813,0.0,2339.3142,2496.2007,3450.1694,0.0,2516.9817,0.0,2387.284,2471.7817,2383.4487
imageee75,0.0,3621.6738,3897.636,5302.1245,0.0,3865.7886,0.0,3742.866,3780.9092,3677.2285
imageee4046,0.0,3362.1665,3649.3965,4930.297,0.0,3608.69,0.0,3475.7383,3488.782,3421.6313
imageee3001,0.0,2602.8318,2754.814,3750.6296,0.0,2759.1245,0.0,2815.5588,2700.0327,2641.53
imageee4631,0.0,2096.0999,2273.0308,3058.7417,0.0,2234.8184,0.0,2185.669,2169.595,2123.7283
imageee2946,0.0,2906.9438,3151.7183,4295.291,0.0,3132.2908,0.0,2948.8752,3061.911,2965.3772
imageee1541,0.0,2629.8486,2854.9617,3841.2085,0.0,2848.1821,0.0,2850.922,2738.9265,2663.897
imageee1144,0.0,2562.6206,2756.2878,3759.2341,0.0,2740.3577,0.0,2681.359,2675.6018,2602.811
imageee769,0.0,2795.8203,3016.1892,4094.7434,0.0,2991.1438,0.0,2979.7583,2924.8162,2851.722
imageee2963,0.0,2826.13,3038.6643,4148.1704,0.0,3030.424,0.0,2952.153,2957.499,2881.913
imageee3778,0.0,2459.6545,2693.6448,3646.6619,0.0,2661.8489,0.0,2550.6829,2597.146,2528.3186
imageee663,0.0,3046.3481,3311.3066,4511.9316,0.0,3277.439,0.0,3146.4512,3213.1892,3109.265
imageee4654,0.0,2887.9285,3122.8027,4269.502,0.0,3123.3328,0.0,2962.4175,3028.7163,2947.4448
imageee3200,0.0,2604.626,2817.7283,3823.4207,0.0,2789.0962,0.0,2781.1047,2724.6426,2653.5874
imageee577,0.0,3245.0186,3541.9556,4847.558,0.0,3524.9492,0.0,3355.7893,3433.9429,3329.886
imageee2426,0.0,2794.608,3035.8516,4127.2417,0.0,3030.8433,0.0,3021.1367,2950.7825,2855.4832
imageee4625,0.0,2361.103,2525.863,3472.225,0.0,2536.1472,0.0,2473.182,2483.7803,2418.687
imageee247,0.0,2414.7852,2563.4019,3478.9807,0.0,2497.2188,0.0,2434.6938,2541.3142,2424.2751
imageee4801,0.0,2658.5178,2856.649,3888.1973,0.0,2858.4446,0.0,2827.8733,2789.6934,2709.3132
imageee631,0.0,2648.5366,2900.1624,3957.0452,0.0,2906.5244,0.0,2719.596,2797.557,2704.3345
imageee359,0.0,2620.8188,2828.7205,3792.433,0.0,2767.9924,0.0,2791.087,2735.4016,2663.1826
imageee682,0.0,3092.7993,3315.351,4523.3477,0.0,3326.3394,0.0,3178.55,3232.358,3135.6963
imageee1848,0.0,2691.5344,2949.1753,4013.1477,0.0,2924.715,0.0,2744.7776,2824.063,2736.9893
imageee48,0.0,2907.7515,3085.0366,4207.7915,0.0,3093.8489,0.0,3057.374,3029.6797,2949.1272
imageee3050,0.0,2761.6963,2961.976,4051.0498,0.0,2983.092,0.0,2838.198,2865.6199,2788.1328
imageee1074,0.0,1709.708,1857.2305,2522.5835,0.0,1849.3767,0.0,1696.7865,1805.2762,1734.9078
imageee3072,0.0,3210.3909,3453.5042,4683.4795,0.0,3435.7578,0.0,3393.043,3359.508,3275.745
imageee727,0.0,3291.5762,3528.2183,4832.549,0.0,3514.2244,0.0,3407.5889,3447.2288,3351.5962
imageee2677,0.0,2463.3503,2659.594,3590.5212,0.0,2623.613,0.0,2617.4917,2566.2185,2499.3162
imageee1776,0.0,3274.5999,3500.9744,4766.239,0.0,3493.0781,0.0,3548.2407,3419.4353,3314.0227
imageee2129,0.0,2373.9395,2522.6233,3484.8572,0.0,2511.9631,0.0,2473.109,2503.2368,2442.5588
imageee2743,0.0,2426.874,2605.42,3556.0615,0.0,2604.9785,0.0,2506.915,2534.1924,2466.4539
imageee2498,0.0,3252.4248,3508.2136,4776.0723,0.0,3492.1736,0.0,3410.2231,3410.5686,3315.5796
imageee1733,0.0,2801.9243,3040.6675,4119.67,0.0,3027.5994,0.0,2912.8083,2944.3945,2838.7537
imageee2584,0.0,2643.0735,2848.5305,3851.2017,0.0,2857.129,0.0,2741.5962,2732.96,2662.855
imageee4724,0.0,2874.511,3106.8335,4229.6616,0.0,3120.1587,0.0,3005.5662,3000.297,2915.55
imageee2911,0.0,2810.4238,3010.059,4110.9297,0.0,3003.0547,0.0,2991.544,2940.98,2869.388
imageee3961,0.0,4015.0723,4345.7925,5885.6777,0.0,4309.113,0.0,4163.2285,4200.553,4087.722
imageee3738,0.0,2028.2463,2167.516,2950.0662,0.0,2160.0305,0.0,2160.481,2121.3555,2070.6707
imageee4761,0.0,3522.0178,3773.7832,5136.812,0.0,3759.027,0.0,3644.8596,3664.9922,3570.6724
imageee609,0.0,2484.7458,2632.8486,3592.2122,0.0,2623.0417,0.0,2506.5005,2599.3955,2516.1628
imageee1691,0.0,3565.8313,3850.1577,5220.181,0.0,3840.6914,0.0,3721.504,3735.228,3609.3381
imageee3454,0.0,3488.6882,3753.507,5091.8286,0.0,3714.0684,0.0,3694.8984,3668.31,3559.4712
imageee4519,0.0,3169.855,3380.5522,4595.3867,0.0,3385.8774,0.0,3428.5442,3311.518,3240.2761
imageee2525,0.0,2494.5908,2681.1384,3626.2295,0.0,2658.7488,0.0,2673.4685,2619.0098,2548.8677
imageee4545,0.0,3466.1975,3723.5276,5066.826,0.0,3704.953,0.0,3638.044,3613.671,3523.3643
imageee802,0.0,2473.132,2639.2053,3605.9739,0.0,2617.7388,0.0,2565.839,2603.2185,2531.1333
imageee4357,0.0,2578.747,2775.975,3774.54,0.0,2805.3538,0.0,2739.6882,2669.568,2627.68
imageee3131,0.0,3075.9119,3331.3286,4525.4116,0.0,3313.8953,0.0,3202.1172,3220.4414,3136.2163
imageee117,0.0,3153.1455,3390.8599,4652.7593,0.0,3415.3486,0.0,3251.6604,3295.2244,3204.6414
imageee4483,0.0,3646.4128,3919.8052,5326.1343,0.0,3895.7634,0.0,3783.7083,3807.353,3719.9072
